0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
"[0.48463472723960876, 0.20340169966220856]","[0.476961612701416, 0.17923450469970703]","[0.47525113821029663, 0.17857256531715393]","[0.47320014238357544, 0.17790277302265167]","[0.4754088819026947, 0.17993929982185364]","[0.4729953110218048, 0.17967237532138824]","[0.47039595246315, 0.17930133640766144]","[0.4550752639770508, 0.18758705258369446]","[0.45413529872894287, 0.189047172665596]","[0.4788861572742462, 0.226612389087677]","[0.4767785966396332, 0.2265511006116867]","[0.42815858125686646, 0.3107106387615204]","[0.43017587065696716, 0.3308364450931549]","[0.41855400800704956, 0.44800814986228943]","[0.43095508217811584, 0.4979584217071533]","[0.44000253081321716, 0.5312857031822205]","[0.49543440341949463, 0.3947601020336151]","[0.44903624057769775, 0.5523669719696045]","[0.5123007893562317, 0.3701256215572357]","[0.45095890760421753, 0.5475287437438965]","[0.5075991153717041, 0.35766473412513733]","[0.44560152292251587, 0.5404064059257507]","[0.5017383694648743, 0.362555593252182]","[0.4388335645198822, 0.6551584601402283]","[0.40383365750312805, 0.6649230122566223]","[0.5315382480621338, 0.7933777570724487]","[0.36273083090782166, 0.8926528692245483]","[0.4170677065849304, 0.9139270782470703]","[0.29260775446891785, 1.0022796392440796]","[0.39779138565063477, 0.9143937826156616]","[0.27328547835350037, 1.009539008140564]","[0.4283672869205475, 1.0124014616012573]","[0.3115750253200531, 1.101014494895935]"
"[0.4859565198421478, 0.19129610061645508]","[0.4777989983558655, 0.1682935655117035]","[0.47603240609169006, 0.16758741438388824]","[0.47390469908714294, 0.16695211827754974]","[0.47634923458099365, 0.16920629143714905]","[0.474033385515213, 0.16899526119232178]","[0.4715619385242462, 0.1687740683555603]","[0.45546236634254456, 0.17754067480564117]","[0.45529863238334656, 0.17916339635849]","[0.4807564318180084, 0.21287254989147186]","[0.4788844883441925, 0.21250928938388824]","[0.4265792965888977, 0.30117565393447876]","[0.43792885541915894, 0.3143094480037689]","[0.3863751292228699, 0.405895471572876]","[0.4391626715660095, 0.468563973903656]","[0.4025411605834961, 0.46085113286972046]","[0.4990578293800354, 0.36656323075294495]","[0.41444680094718933, 0.4639943242073059]","[0.5126895308494568, 0.3455544412136078]","[0.4229336082935333, 0.42954009771347046]","[0.5079873204231262, 0.3345779776573181]","[0.42100298404693604, 0.42917850613594055]","[0.5031871199607849, 0.33961766958236694]","[0.443496435880661, 0.6457507610321045]","[0.40932804346084595, 0.6562318801879883]","[0.53810715675354, 0.7758214473724365]","[0.34508025646209717, 0.8650714159011841]","[0.44593045115470886, 0.9409512281417847]","[0.2673582434654236, 0.9984632730484009]","[0.4229251742362976, 0.9523698687553406]","[0.2546676695346832, 1.0070466995239258]","[0.46815863251686096, 1.0335617065429688]","[0.2815738618373871, 1.100463628768921]"
"[0.485573410987854, 0.18812325596809387]","[0.4774341285228729, 0.16414722800254822]","[0.47561508417129517, 0.1631070375442505]","[0.4734705090522766, 0.1621619462966919]","[0.47641614079475403, 0.1649596244096756]","[0.474357008934021, 0.16444848477840424]","[0.47215425968170166, 0.16400142014026642]","[0.45504826307296753, 0.17097985744476318]","[0.4557289779186249, 0.17326140403747559]","[0.4799842834472656, 0.20951348543167114]","[0.4782775640487671, 0.20829176902770996]","[0.42381832003593445, 0.29287800192832947]","[0.43897971510887146, 0.29985687136650085]","[0.37294188141822815, 0.3879259526729584]","[0.4383111894130707, 0.44784945249557495]","[0.40694957971572876, 0.42576703429222107]","[0.49768388271331787, 0.36185500025749207]","[0.4179091155529022, 0.4356437921524048]","[0.5114039778709412, 0.3401101231575012]","[0.42533549666404724, 0.4301010072231293]","[0.5063667893409729, 0.3302244544029236]","[0.420230895280838, 0.42787623405456543]","[0.5019195079803467, 0.335602343082428]","[0.45023199915885925, 0.632274329662323]","[0.41343623399734497, 0.6425273418426514]","[0.5446100234985352, 0.7663797736167908]","[0.3421235680580139, 0.8409292697906494]","[0.4768529236316681, 0.9629009366035461]","[0.24810099601745605, 0.9908273220062256]","[0.4580266773700714, 0.9808313250541687]","[0.23159894347190857, 0.9999483227729797]","[0.4976574778556824, 1.057046890258789]","[0.24896392226219177, 1.0797525644302368]"
"[0.48555806279182434, 0.18073344230651855]","[0.47757673263549805, 0.15618588030338287]","[0.47565335035324097, 0.15482959151268005]","[0.47341984510421753, 0.15347085893154144]","[0.4768969714641571, 0.1575169563293457]","[0.47501423954963684, 0.1571367084980011]","[0.4730018973350525, 0.15678782761096954]","[0.45491260290145874, 0.1608833521604538]","[0.45672735571861267, 0.1641116887331009]","[0.47962090373039246, 0.20148788392543793]","[0.4781142473220825, 0.20083069801330566]","[0.42047733068466187, 0.2854790985584259]","[0.4394785761833191, 0.2884133458137512]","[0.36936789751052856, 0.37872743606567383]","[0.4390479028224945, 0.4366139769554138]","[0.40105560421943665, 0.4032052159309387]","[0.49652954936027527, 0.35929614305496216]","[0.4138469398021698, 0.4207797348499298]","[0.5108187198638916, 0.33721110224723816]","[0.4217384159564972, 0.40778103470802307]","[0.5061125159263611, 0.32650917768478394]","[0.4170149862766266, 0.4068584442138672]","[0.5015959739685059, 0.33201321959495544]","[0.4493374228477478, 0.6279539465904236]","[0.41685396432876587, 0.6373116374015808]","[0.5491045713424683, 0.76784348487854]","[0.33228904008865356, 0.8370577692985535]","[0.5036128163337708, 0.9778273701667786]","[0.22019724547863007, 0.972198486328125]","[0.48515015840530396, 0.9992126226425171]","[0.2016090750694275, 0.9773038625717163]","[0.5328744649887085, 1.0958961248397827]","[0.2135736048221588, 1.0475752353668213]"
"[0.48561957478523254, 0.17233404517173767]","[0.4775855243206024, 0.1472417116165161]","[0.4756842851638794, 0.14608259499073029]","[0.473458856344223, 0.1449451893568039]","[0.476898729801178, 0.14871662855148315]","[0.47505906224250793, 0.1486266702413559]","[0.47307103872299194, 0.14862237870693207]","[0.45512908697128296, 0.15333916246891022]","[0.45719653367996216, 0.15698836743831635]","[0.47961318492889404, 0.19490936398506165]","[0.4781976640224457, 0.1940149962902069]","[0.418420672416687, 0.27866989374160767]","[0.4417136013507843, 0.27882876992225647]","[0.3611132800579071, 0.36472567915916443]","[0.43992698192596436, 0.4193638265132904]","[0.40153396129608154, 0.4008139371871948]","[0.4966503083705902, 0.36225640773773193]","[0.41820812225341797, 0.40731731057167053]","[0.5124285817146301, 0.3397582173347473]","[0.42298921942710876, 0.40492871403694153]","[0.5077341198921204, 0.3287994861602783]","[0.4197206497192383, 0.4035724997520447]","[0.5029605031013489, 0.33419355750083923]","[0.4470449388027191, 0.6198858022689819]","[0.42000117897987366, 0.6300919651985168]","[0.5480760335922241, 0.7697163820266724]","[0.3343198597431183, 0.8346250057220459]","[0.5279688239097595, 0.9766478538513184]","[0.2080426812171936, 0.9417228102684021]","[0.5152788758277893, 0.9986872673034668]","[0.18677663803100586, 0.9370349645614624]","[0.563764214515686, 1.089073657989502]","[0.1981201022863388, 1.014454960823059]"
"[0.48661598563194275, 0.1669342964887619]","[0.47795721888542175, 0.14306463301181793]","[0.4759405553340912, 0.14188291132450104]","[0.473603755235672, 0.1407448649406433]","[0.4773722290992737, 0.14451047778129578]","[0.47547709941864014, 0.14437900483608246]","[0.47341448068618774, 0.14431419968605042]","[0.4551551640033722, 0.1513126641511917]","[0.4573777914047241, 0.15424051880836487]","[0.48073071241378784, 0.19004878401756287]","[0.479415625333786, 0.18960340321063995]","[0.4193463623523712, 0.2718068063259125]","[0.44525474309921265, 0.2771205008029938]","[0.36200106143951416, 0.3634336590766907]","[0.43712517619132996, 0.41273626685142517]","[0.4047020375728607, 0.4034063220024109]","[0.49869173765182495, 0.3711986243724823]","[0.42122310400009155, 0.41252049803733826]","[0.515468955039978, 0.3572971224784851]","[0.42557647824287415, 0.4059613347053528]","[0.5100642442703247, 0.3432668149471283]","[0.4228438436985016, 0.40418848395347595]","[0.5041407346725464, 0.34588590264320374]","[0.4451402723789215, 0.6111583709716797]","[0.4203577935695648, 0.6246791481971741]","[0.5417770147323608, 0.769170880317688]","[0.33768123388290405, 0.8362581133842468]","[0.5440420508384705, 0.9910149574279785]","[0.20148321986198425, 0.9011006951332092]","[0.5333518981933594, 1.0113037824630737]","[0.1796308010816574, 0.8816550970077515]","[0.5882889628410339, 1.086432933807373]","[0.18692302703857422, 0.9908044934272766]"
"[0.4863907992839813, 0.1666114628314972]","[0.47782379388809204, 0.14257894456386566]","[0.47569477558135986, 0.14157827198505402]","[0.47324898838996887, 0.1406727433204651]","[0.4771639406681061, 0.14351607859134674]","[0.4751982092857361, 0.143203467130661]","[0.47307127714157104, 0.14299288392066956]","[0.4550754129886627, 0.15088103711605072]","[0.45702075958251953, 0.15279148519039154]","[0.4806514084339142, 0.19032008945941925]","[0.47913703322410583, 0.18971163034439087]","[0.41943031549453735, 0.2706359922885895]","[0.4481936991214752, 0.2699996531009674]","[0.3660176396369934, 0.367257297039032]","[0.43766114115715027, 0.4062451124191284]","[0.40957432985305786, 0.4060801863670349]","[0.5046859979629517, 0.38044366240501404]","[0.4240322411060333, 0.4160308837890625]","[0.5234116315841675, 0.36131587624549866]","[0.4298785328865051, 0.40800589323043823]","[0.5196987986564636, 0.34801286458969116]","[0.42608314752578735, 0.4058838486671448]","[0.513072669506073, 0.3522782623767853]","[0.4439912438392639, 0.6066590547561646]","[0.4236094057559967, 0.6197559833526611]","[0.5352600812911987, 0.7737273573875427]","[0.34371480345726013, 0.8399232625961304]","[0.5529935359954834, 1.0007847547531128]","[0.19979944825172424, 0.8623597025871277]","[0.5441198348999023, 1.0181045532226562]","[0.17720642685890198, 0.8361787796020508]","[0.595032274723053, 1.0833302736282349]","[0.16750182211399078, 0.9520407319068909]"
"[0.4862207770347595, 0.16517844796180725]","[0.4774573743343353, 0.1405816376209259]","[0.4752556085586548, 0.1396038830280304]","[0.472752183675766, 0.1387985497713089]","[0.4770890772342682, 0.1417297124862671]","[0.4750162363052368, 0.14154304563999176]","[0.47282806038856506, 0.14156875014305115]","[0.4549945890903473, 0.14893952012062073]","[0.45699790120124817, 0.15146689116954803]","[0.480456680059433, 0.18903705477714539]","[0.478864461183548, 0.18895089626312256]","[0.4186027944087982, 0.2674817740917206]","[0.4503539800643921, 0.2636185586452484]","[0.366921991109848, 0.37097597122192383]","[0.43846598267555237, 0.40621063113212585]","[0.4187258780002594, 0.41275373101234436]","[0.5123853087425232, 0.4033081531524658]","[0.43056440353393555, 0.4186205267906189]","[0.529626727104187, 0.4061470031738281]","[0.43900567293167114, 0.40781810879707336]","[0.5289365649223328, 0.38883116841316223]","[0.4377783536911011, 0.4069434106349945]","[0.5228189826011658, 0.38730478286743164]","[0.443270742893219, 0.6052993535995483]","[0.42693957686424255, 0.6159341931343079]","[0.5296887755393982, 0.7913617491722107]","[0.3516983985900879, 0.8415302038192749]","[0.5535908341407776, 1.0024518966674805]","[0.20783095061779022, 0.8175325393676758]","[0.5362173318862915, 1.0684846639633179]","[0.19113704562187195, 0.7862351536750793]","[0.5908110737800598, 1.09268319606781]","[0.16501466929912567, 0.9040147662162781]"
"[0.4869634211063385, 0.16387492418289185]","[0.4779151976108551, 0.13905222713947296]","[0.47576257586479187, 0.13814722001552582]","[0.47323209047317505, 0.13745799660682678]","[0.4776722192764282, 0.14015215635299683]","[0.4758175313472748, 0.14002440869808197]","[0.47379013895988464, 0.14017805457115173]","[0.45524030923843384, 0.14848312735557556]","[0.45807456970214844, 0.151243194937706]","[0.4814329743385315, 0.18839795887470245]","[0.48010170459747314, 0.18876807391643524]","[0.41896361112594604, 0.26422086358070374]","[0.45376402139663696, 0.26582178473472595]","[0.37013259530067444, 0.3777059018611908]","[0.43686428666114807, 0.40535157918930054]","[0.42001911997795105, 0.42152851819992065]","[0.5148943662643433, 0.4334563612937927]","[0.4307750463485718, 0.4298960864543915]","[0.5323298573493958, 0.4434579014778137]","[0.43918097019195557, 0.41965433955192566]","[0.534200131893158, 0.4318870007991791]","[0.4392903447151184, 0.41740185022354126]","[0.5285879969596863, 0.42835623025894165]","[0.4430773854255676, 0.6057189106941223]","[0.4263228178024292, 0.6159918904304504]","[0.5282490253448486, 0.8152163028717041]","[0.35617196559906006, 0.8489773869514465]","[0.5490992665290833, 1.009845495223999]","[0.22510117292404175, 0.7878565788269043]","[0.5313283205032349, 1.0718939304351807]","[0.20654302835464478, 0.7562656402587891]","[0.583911657333374, 1.0936439037322998]","[0.17086254060268402, 0.8575051426887512]"
"[0.4868834614753723, 0.1644643396139145]","[0.47780412435531616, 0.13994330167770386]","[0.4756796956062317, 0.1389976143836975]","[0.47319653630256653, 0.1382472962141037]","[0.47787147760391235, 0.14095282554626465]","[0.47630178928375244, 0.14075759053230286]","[0.4746686816215515, 0.14078696072101593]","[0.45579996705055237, 0.14837801456451416]","[0.46068841218948364, 0.1511727273464203]","[0.4811927080154419, 0.18895553052425385]","[0.4801127016544342, 0.18915517628192902]","[0.41859257221221924, 0.26283782720565796]","[0.45598915219306946, 0.26579180359840393]","[0.3721919059753418, 0.3797796964645386]","[0.4370929002761841, 0.40866321325302124]","[0.4202737808227539, 0.4248480796813965]","[0.5108063220977783, 0.460066020488739]","[0.43139541149139404, 0.43367239832878113]","[0.5303581357002258, 0.47851088643074036]","[0.4393694996833801, 0.4246467053890228]","[0.5336565375328064, 0.46623924374580383]","[0.4393226206302643, 0.4215864837169647]","[0.5277203917503357, 0.45990878343582153]","[0.44370847940444946, 0.6078764796257019]","[0.425514817237854, 0.6181833148002625]","[0.5204159617424011, 0.8305805921554565]","[0.3699849247932434, 0.8562923073768616]","[0.5325422883033752, 1.0183005332946777]","[0.23502011597156525, 0.7623795866966248]","[0.5194233059883118, 1.0813151597976685]","[0.21251311898231506, 0.7294440865516663]","[0.5663928985595703, 1.1064207553863525]","[0.1865566372871399, 0.8185404539108276]"
"[0.48736637830734253, 0.16522175073623657]","[0.47819551825523376, 0.14106136560440063]","[0.47595933079719543, 0.14016999304294586]","[0.47340571880340576, 0.1395084112882614]","[0.47881513833999634, 0.14188075065612793]","[0.47749751806259155, 0.14155778288841248]","[0.47609418630599976, 0.14153222739696503]","[0.4565654397010803, 0.14956307411193848]","[0.46256402134895325, 0.15230049192905426]","[0.48132455348968506, 0.18998388946056366]","[0.4807519018650055, 0.19004957377910614]","[0.4170074462890625, 0.2646723687648773]","[0.4598226249217987, 0.26718828082084656]","[0.37369030714035034, 0.3865838944911957]","[0.4403620958328247, 0.4117077589035034]","[0.4084380567073822, 0.42733246088027954]","[0.5084728598594666, 0.4822322726249695]","[0.41740044951438904, 0.4373247027397156]","[0.5274825096130371, 0.5090301036834717]","[0.43674758076667786, 0.42082616686820984]","[0.5317443609237671, 0.4980827569961548]","[0.436285138130188, 0.41203978657722473]","[0.5256919860839844, 0.48950114846229553]","[0.4436567425727844, 0.6163544058799744]","[0.4266643524169922, 0.6273364424705505]","[0.5113004446029663, 0.8318803906440735]","[0.3863718807697296, 0.8658465147018433]","[0.5217955112457275, 1.0194669961929321]","[0.26302865147590637, 0.7507503032684326]","[0.5071779489517212, 1.0848690271377563]","[0.24967359006404877, 0.7131121754646301]","[0.5528724789619446, 1.10686194896698]","[0.2043227106332779, 0.7959317564964294]"
"[0.48932844400405884, 0.1705676168203354]","[0.4810720682144165, 0.14590679109096527]","[0.4788369834423065, 0.14480850100517273]","[0.47621503472328186, 0.14368486404418945]","[0.4814206659793854, 0.14686769247055054]","[0.47990602254867554, 0.14649337530136108]","[0.4782332181930542, 0.14619989693164825]","[0.4580674469470978, 0.15015926957130432]","[0.46335649490356445, 0.15408483147621155]","[0.48299115896224976, 0.19310453534126282]","[0.4823681116104126, 0.19326473772525787]","[0.4163619875907898, 0.26588061451911926]","[0.4571126699447632, 0.2682854235172272]","[0.40638262033462524, 0.4102437496185303]","[0.4407230615615845, 0.41788774728775024]","[0.4502717852592468, 0.4644794762134552]","[0.5076183080673218, 0.5064442753791809]","[0.4589071273803711, 0.4759306311607361]","[0.5261847376823425, 0.537444531917572]","[0.4616646468639374, 0.4652344882488251]","[0.5286391377449036, 0.5293543934822083]","[0.4620574712753296, 0.4528517723083496]","[0.5227139592170715, 0.5172138214111328]","[0.44341155886650085, 0.6220972537994385]","[0.42642003297805786, 0.6347841620445251]","[0.5016025900840759, 0.8336169123649597]","[0.40211865305900574, 0.8745635151863098]","[0.5007299780845642, 1.0163476467132568]","[0.28944990038871765, 0.7382906675338745]","[0.4784305989742279, 1.0570343732833862]","[0.27913013100624084, 0.7024421691894531]","[0.5097994804382324, 1.0933679342269897]","[0.22188276052474976, 0.7883971333503723]"
